season,pos,number,wiki_title,name,team,espn_id,note
2010,F,,Kobe Bryant,Kobe Bryant,,110,ppg · 27.0 ppg · 5.0 apg
2010,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 26.6 ppg · 6.5 apg
2010,G,,Monta Ellis,Monta Ellis,,2751,ppg · 25.5 ppg · 5.3 apg
2010,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 25.0 ppg · 7.7 rpg
2010,F,,Danny Granger,Danny Granger,,2760,ppg · 24.1 ppg
2010,F,,Chris Bosh,Chris Bosh,,1977,ppg · 24.0 ppg · 10.8 rpg
2010,C,,Amar'e Stoudemire,Amar'e Stoudemire,,1727,ppg · 23.1 ppg · 8.9 rpg
2010,G,,Gilbert Arenas,Gilbert Arenas,,974,ppg · 22.6 ppg · 7.2 apg
2010,G,,Brandon Roy,Brandon Roy,,3027,ppg · 21.5 ppg · 4.7 apg
2010,G,,Joe Johnson (basketball),Joe Johnson,,1007,ppg · 21.3 ppg · 4.9 apg
2010,G,,Derrick Rose,Derrick Rose,,3456,ppg · 20.8 ppg · 6.0 apg
2010,F,,Zach Randolph,Zach Randolph,,1017,ppg · 20.8 ppg · 11.7 rpg
2010,F,,Stephen Jackson,Stephen Jackson,,378,ppg · 20.6 ppg · 3.7 apg
2010,G,,"Kevin Martin (basketball, born 1983)",Kevin Martin,,2394,ppg · 20.6 ppg
2010,F,,David Lee (basketball),David Lee,,2772,ppg · 20.2 ppg · 11.7 rpg · 3.6 apg
2010,G,,Tyreke Evans,Tyreke Evans,,3983,ppg · 20.1 ppg · 5.8 apg
2010,F,,Corey Maggette,Corey Maggette,,497,ppg · 19.8 ppg
2010,F,,Rudy Gay,Rudy Gay,,3005,ppg · 19.6 ppg
2010,G,,Aaron Brooks (basketball),Aaron Brooks,,3192,ppg · 19.6 ppg · 5.3 apg
2010,G,,Chauncey Billups,Chauncey Billups,,63,ppg · 19.5 ppg · 5.6 apg
2010,F,,Carlos Boozer,Carlos Boozer,,1703,ppg · 19.5 ppg · 11.2 rpg
2010,F,,David West (basketball),David West,,2177,ppg · 19.0 ppg · 7.5 rpg
2010,C,,Brook Lopez,Brook Lopez,,3448,ppg · 18.8 ppg · 8.6 rpg
2010,F,,Antawn Jamison,Antawn Jamison,,385,ppg · 18.7 ppg · 8.4 rpg
2010,G,,Chris Paul,Chris Paul,,2779,ppg · 18.7 ppg · 10.7 apg
2010,G,,Deron Williams,Deron Williams,,2798,ppg · 18.7 ppg · 10.5 apg
2010,C,,Chris Kaman,Chris Kaman,,1982,ppg · 18.5 ppg · 9.3 rpg
2010,C,,Dwight Howard,Dwight Howard,,2384,ppg · 18.3 ppg · 13.2 rpg
2010,F,,Pau Gasol,Pau Gasol,,996,ppg · 18.3 ppg · 11.3 rpg
2010,F,,Paul Pierce,Paul Pierce,,662,ppg · 18.3 ppg
2010,F,,Gerald Wallace,Gerald Wallace,,1026,ppg · 18.2 ppg · 10.0 rpg
2010,G,,Richard Hamilton (basketball),Richard Hamilton,,294,ppg · 18.1 ppg · 4.4 apg
2010,G,,Jamal Crawford,Jamal Crawford,,165,ppg · 18.0 ppg
2010,C,,Tim Duncan,Tim Duncan,,215,ppg · 17.9 ppg · 10.1 rpg
2010,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 17.9 ppg · 8.0 rpg
2010,F,,Al Harrington,Al Harrington,,308,ppg · 17.7 ppg
2010,F,,Luol Deng,Luol Deng,,2429,ppg · 17.6 ppg · 7.3 rpg
2010,C,,Marcus Camby,Marcus Camby,,125,rpg · 11.8 rpg
2010,C,,Joakim Noah,Joakim Noah,,3224,rpg · 11.0 rpg
2010,C,,Earl Barron,Earl Barron,,2477,rpg · 11.0 rpg
2010,F,,Kevin Love,Kevin Love,,3449,rpg · 11.0 rpg
2010,F,,Troy Murphy,Troy Murphy,,1013,rpg · 10.2 rpg
2010,G,,Steve Nash,Steve Nash,,592,apg · 16.5 ppg · 11.0 apg
2010,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 9.8 apg
2010,G,,Jason Kidd,Jason Kidd,,429,apg · 9.1 apg
2010,G,,Baron Davis,Baron Davis,,194,apg · 8.0 apg
2010,G,,Russell Westbrook,Russell Westbrook,,3468,apg · 16.1 ppg · 8.0 apg
2011,F,,Kevin Durant,Kevin Durant,,3202,ppg · 27.7 ppg · 6.8 rpg
2011,F,,LeBron James,LeBron James,,1966,ppg · 26.7 ppg · 7.5 rpg · 7.0 apg
2011,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 25.6 ppg · 7.3 rpg
2011,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 25.5 ppg · 4.6 apg
2011,F,,Kobe Bryant,Kobe Bryant,,110,ppg · 25.3 ppg · 4.7 apg
2011,C,,Amar'e Stoudemire,Amar'e Stoudemire,,1727,ppg · 25.3 ppg · 8.2 rpg
2011,G,,Derrick Rose,Derrick Rose,,3456,ppg · 25.0 ppg · 7.7 apg
2011,G,,Monta Ellis,Monta Ellis,,2751,ppg · 24.1 ppg · 5.6 apg
2011,G,,"Kevin Martin (basketball, born 1983)",Kevin Martin,,2394,ppg · 23.5 ppg
2011,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 23.0 ppg · 7.0 rpg
2011,C,,Dwight Howard,Dwight Howard,,2384,ppg · 22.9 ppg · 14.1 rpg
2011,F,,Blake Griffin,Blake Griffin,,3989,ppg · 22.5 ppg · 12.1 rpg · 3.8 apg
2011,G,,Eric Gordon,Eric Gordon,,3431,ppg · 22.3 ppg · 4.4 apg
2011,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 21.9 ppg · 8.2 apg
2011,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 21.8 ppg · 8.8 rpg
2011,C,,Andrea Bargnani,Andrea Bargnani,,2987,ppg · 21.4 ppg
2011,F,,Danny Granger,Danny Granger,,2760,ppg · 20.5 ppg
2011,C,,Brook Lopez,Brook Lopez,,3448,ppg · 20.4 ppg
2011,F,,Kevin Love,Kevin Love,,3449,ppg · 20.2 ppg · 15.2 rpg
2011,G,,Deron Williams,Deron Williams,,2798,ppg · 20.1 ppg · 10.3 apg
2011,F,,Zach Randolph,Zach Randolph,,1017,ppg · 20.1 ppg · 12.2 rpg
2011,F,,Rudy Gay,Rudy Gay,,3005,ppg · 19.8 ppg
2011,F,,Michael Beasley,Michael Beasley,,3418,ppg · 19.2 ppg
2011,F,,Paul Pierce,Paul Pierce,,662,ppg · 18.9 ppg
2011,F,,David West (basketball),David West,,2177,ppg · 18.9 ppg · 7.6 rpg
2011,F,,Pau Gasol,Pau Gasol,,996,ppg · 18.8 ppg · 10.2 rpg · 3.3 apg
2011,F,,Chris Bosh,Chris Bosh,,1977,ppg · 18.7 ppg · 8.3 rpg
2011,C,,Al Jefferson,Al Jefferson,,2389,ppg · 18.6 ppg · 9.7 rpg
2011,G,,Stephen Curry,Stephen Curry,,3975,ppg · 18.6 ppg · 5.8 apg
2011,F,,Stephen Jackson,Stephen Jackson,,378,ppg · 18.5 ppg · 3.6 apg
2011,F,,Luis Scola,Luis Scola,,1781,ppg · 18.3 ppg · 8.2 rpg
2011,G,,Joe Johnson (basketball),Joe Johnson,,1007,ppg · 18.2 ppg · 4.7 apg
2011,F,,Antawn Jamison,Antawn Jamison,,385,ppg · 18.0 ppg · 6.7 rpg
2011,G,,Tyreke Evans,Tyreke Evans,,3983,ppg · 17.8 ppg · 5.6 apg
2011,G,,Tony Parker,Tony Parker,,1015,ppg · 17.5 ppg · 6.6 apg
2011,F,,Carlos Boozer,Carlos Boozer,,1703,ppg · 17.5 ppg · 9.6 rpg
2011,F,,Luol Deng,Luol Deng,,2429,ppg · 17.4 ppg
2011,G,,Nick Young,Nick Young,,3243,ppg · 17.4 ppg
2011,G,,Manu Ginóbili,Manu Ginobili,,272,ppg · 17.4 ppg · 4.9 apg
2011,F,,Paul Millsap,Paul Millsap,,3015,ppg · 17.3 ppg · 7.6 rpg
2011,C,,Reggie Evans,Reggie Evans,,1828,rpg · 11.5 rpg
2011,C,,Andrew Bogut,Andrew Bogut,,2747,rpg · 11.1 rpg
2011,F,,Kris Humphries,Kris Humphries,,2433,rpg · 10.4 rpg
2011,C,,Joakim Noah,Joakim Noah,,3224,rpg · 10.4 rpg
2011,C,,Marcus Camby,Marcus Camby,,125,rpg · 10.3 rpg
2011,G,,Steve Nash,Steve Nash,,592,apg · 11.4 apg
2011,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 11.2 apg
2011,G,,Chris Paul,Chris Paul,,2779,apg · 15.9 ppg · 9.8 apg
2011,G,,,Jose Calderon,,2806,apg · 8.9 apg
2011,G,,Raymond Felton,Raymond Felton,,2753,apg · 15.5 ppg · 8.3 apg
2012,F,,Kevin Durant,Kevin Durant,,3202,ppg · 28.0 ppg · 8.0 rpg · 3.5 apg
2012,F,,Kobe Bryant,Kobe Bryant,,110,ppg · 27.9 ppg · 4.6 apg
2012,F,,LeBron James,LeBron James,,1966,ppg · 27.1 ppg · 7.9 rpg · 6.2 apg
2012,F,,Kevin Love,Kevin Love,,3449,ppg · 26.0 ppg · 13.3 rpg
2012,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 23.6 ppg · 5.5 apg
2012,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 22.6 ppg · 3.6 apg
2012,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 22.1 ppg · 4.6 apg
2012,G,,Derrick Rose,Derrick Rose,,3456,ppg · 21.8 ppg · 7.9 apg
2012,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 21.7 ppg · 8.0 rpg
2012,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 21.6 ppg · 6.8 rpg
2012,G,,Deron Williams,Deron Williams,,2798,ppg · 21.0 ppg · 8.7 apg
2012,F,,Blake Griffin,Blake Griffin,,3989,ppg · 20.7 ppg · 10.9 rpg
2012,C,,Dwight Howard,Dwight Howard,,2384,ppg · 20.6 ppg · 14.5 rpg
2012,G,,Eric Gordon,Eric Gordon,,3431,ppg · 20.6 ppg
2012,G,,Monta Ellis,Monta Ellis,,2751,ppg · 20.4 ppg · 6.0 apg
2012,F,,David Lee (basketball),David Lee,,2772,ppg · 20.1 ppg · 9.6 rpg
2012,G,,Chris Paul,Chris Paul,,2779,ppg · 19.8 ppg · 9.1 apg
2012,C,,Andrea Bargnani,Andrea Bargnani,,2987,ppg · 19.5 ppg
2012,F,,Paul Pierce,Paul Pierce,,662,ppg · 19.4 ppg · 4.5 apg
2012,C,,Brook Lopez,Brook Lopez,,3448,ppg · 19.2 ppg
2012,C,,Al Jefferson,Al Jefferson,,2389,ppg · 19.2 ppg · 9.6 rpg
2012,G,,Brandon Jennings,Brandon Jennings,,3997,ppg · 19.1 ppg · 5.5 apg
2012,F,,Rudy Gay,Rudy Gay,,3005,ppg · 19.0 ppg · 6.4 rpg
2012,G,,Joe Johnson (basketball),Joe Johnson,,1007,ppg · 18.8 ppg · 3.9 apg
2012,F,,Josh Smith,Josh Smith,,2411,ppg · 18.8 ppg · 9.6 rpg · 3.9 apg
2012,C,,Andrew Bynum,Andrew Bynum,,2748,ppg · 18.7 ppg · 11.8 rpg
2012,F,,Danny Granger,Danny Granger,,2760,ppg · 18.7 ppg
2012,G,,"Marcus Thornton (basketball, born 1987)",Marcus Thornton,,4017,ppg · 18.7 ppg
2012,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 18.5 ppg · 5.4 apg
2012,G,,Tony Parker,Tony Parker,,1015,ppg · 18.2 ppg · 7.7 apg
2012,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 18.1 ppg · 11.0 rpg
2012,F,,Chris Bosh,Chris Bosh,,1977,ppg · 18.0 ppg · 7.9 rpg
2012,C,,Amar'e Stoudemire,Amar'e Stoudemire,,1727,ppg · 17.5 ppg · 7.8 rpg
2012,F,,Pau Gasol,Pau Gasol,,996,ppg · 17.4 ppg · 10.4 rpg · 3.7 apg
2012,F,,Antawn Jamison,Antawn Jamison,,385,ppg · 17.2 ppg
2012,G,,"Kevin Martin (basketball, born 1983)",Kevin Martin,,2394,ppg · 17.0 ppg
2012,G,,James Harden,James Harden,,3992,ppg · 16.8 ppg · 3.7 apg
2012,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 16.7 ppg
2012,F,,Paul Millsap,Paul Millsap,,3015,ppg · 16.6 ppg · 8.8 rpg
2012,G,,Tyreke Evans,Tyreke Evans,,3983,ppg · 16.5 ppg · 4.5 apg
2012,C,,Anderson Varejão,Anderson Varejao,,2419,rpg · 11.5 rpg
2012,F,,Kris Humphries,Kris Humphries,,2433,rpg · 11.0 rpg
2012,C,,Marcin Gortat,Marcin Gortat,,2758,rpg · 15.4 ppg · 10.0 rpg
2012,C,,Tyson Chandler,Tyson Chandler,,984,rpg · 9.9 rpg
2012,C,,Joakim Noah,Joakim Noah,,3224,rpg · 9.8 rpg
2012,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 11.7 apg
2012,G,,Steve Nash,Steve Nash,,592,apg · 10.7 apg
2012,G,,,Jose Calderon,,2806,apg · 8.8 apg
2012,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 8.2 apg
2012,G,,John Wall,John Wall,,4237,apg · 16.3 ppg · 8.0 apg
2013,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 28.7 ppg · 6.9 rpg
2013,F,,Kevin Durant,Kevin Durant,,3202,ppg · 28.1 ppg · 7.9 rpg · 4.6 apg
2013,F,,Kobe Bryant,Kobe Bryant,,110,ppg · 27.3 ppg · 6.0 apg
2013,F,,LeBron James,LeBron James,,1966,ppg · 26.8 ppg · 8.0 rpg · 7.2 apg
2013,G,,James Harden,James Harden,,3992,ppg · 25.9 ppg · 5.8 apg
2013,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 23.2 ppg · 7.4 apg
2013,G,,Stephen Curry,Stephen Curry,,3975,ppg · 22.9 ppg · 6.9 apg
2013,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 22.5 ppg · 5.9 apg
2013,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 21.2 ppg · 5.1 apg
2013,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 21.1 ppg · 9.1 rpg
2013,G,,Tony Parker,Tony Parker,,1015,ppg · 20.3 ppg · 7.6 apg
2013,C,,Brook Lopez,Brook Lopez,,3448,ppg · 19.4 ppg · 6.9 rpg
2013,G,,Monta Ellis,Monta Ellis,,2751,ppg · 19.2 ppg · 6.0 apg
2013,G,,Damian Lillard,Damian Lillard,,6606,ppg · 19.0 ppg · 6.5 apg
2013,G,,Deron Williams,Deron Williams,,2798,ppg · 18.9 ppg · 7.7 apg
2013,F,,Paul Pierce,Paul Pierce,,662,ppg · 18.6 ppg · 4.8 apg
2013,G,,John Wall,John Wall,,4237,ppg · 18.5 ppg · 7.6 apg
2013,F,,David Lee (basketball),David Lee,,2772,ppg · 18.5 ppg · 11.2 rpg
2013,F,,Kevin Love,Kevin Love,,3449,ppg · 18.3 ppg · 14.0 rpg
2013,F,,Rudy Gay,Rudy Gay,,3005,ppg · 18.2 ppg
2013,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 18.1 ppg
2013,G,,,JR Smith,,2444,ppg · 18.1 ppg
2013,F,,Blake Griffin,Blake Griffin,,3989,ppg · 18.0 ppg · 8.3 rpg · 3.7 apg
2013,C,,Al Jefferson,Al Jefferson,,2389,ppg · 17.8 ppg · 9.2 rpg
2013,C,,Tim Duncan,Tim Duncan,,215,ppg · 17.8 ppg · 9.9 rpg
2013,G,,Kemba Walker,Kemba Walker,,6479,ppg · 17.7 ppg · 5.7 apg
2013,G,,Jrue Holiday,Jrue Holiday,,3995,ppg · 17.7 ppg · 8.0 apg
2013,G,,Brandon Jennings,Brandon Jennings,,3997,ppg · 17.5 ppg · 6.5 apg
2013,F,,Josh Smith,Josh Smith,,2411,ppg · 17.5 ppg · 8.4 rpg · 4.2 apg
2013,F,,Paul George,Paul George,,4251,ppg · 17.4 ppg · 7.6 rpg · 4.1 apg
2013,C,,Al Horford,Al Horford,,3213,ppg · 17.4 ppg · 10.2 rpg
2013,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 17.3 ppg · 6.8 rpg
2013,F,,David West (basketball),David West,,2177,ppg · 17.1 ppg · 7.7 rpg
2013,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 17.1 ppg · 9.9 rpg
2013,C,,Dwight Howard,Dwight Howard,,2384,ppg · 17.1 ppg · 12.4 rpg
2013,G,,Eric Gordon,Eric Gordon,,3431,ppg · 17.0 ppg
2013,G,,Chris Paul,Chris Paul,,2779,ppg · 16.9 ppg · 9.7 apg
2013,G,,Ty Lawson,Ty Lawson,,4000,ppg · 16.7 ppg · 6.9 apg
2013,F,,Chris Bosh,Chris Bosh,,1977,ppg · 16.6 ppg · 6.8 rpg
2013,G,,Klay Thompson,Klay Thompson,,6475,ppg · 16.6 ppg
2013,C,,Anderson Varejão,Anderson Varejao,,2419,rpg · 14.4 rpg
2013,C,,Nikola Vučević,Nikola Vucevic,,6478,rpg · 11.9 rpg
2013,C,,,Omer Asik,,3414,rpg · 11.7 rpg
2013,F,,Zach Randolph,Zach Randolph,,1017,rpg · 15.4 ppg · 11.2 rpg
2013,C,,Joakim Noah,Joakim Noah,,3224,rpg · 11.1 rpg · 4.0 apg
2013,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 11.1 apg
2013,G,,Greivis Vásquez,Greivis Vasquez,,4291,apg · 9.0 apg
2013,G,,Goran Dragić,Goran Dragic,,3423,apg · 14.7 ppg · 7.4 apg
2013,G,,Jameer Nelson,Jameer Nelson,,2439,apg · 14.7 ppg · 7.4 apg
2013,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 7.3 apg
2014,F,,Kevin Durant,Kevin Durant,,3202,ppg · 32.0 ppg · 7.4 rpg · 5.5 apg
2014,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 27.4 ppg · 8.1 rpg
2014,F,,LeBron James,LeBron James,,1966,ppg · 27.1 ppg · 6.9 rpg · 6.4 apg
2014,F,,Kevin Love,Kevin Love,,3449,ppg · 26.1 ppg · 12.5 rpg · 4.4 apg
2014,G,,James Harden,James Harden,,3992,ppg · 25.4 ppg · 6.1 apg
2014,F,,Blake Griffin,Blake Griffin,,3989,ppg · 24.1 ppg · 9.5 rpg · 3.9 apg
2014,G,,Stephen Curry,Stephen Curry,,3975,ppg · 24.0 ppg · 8.5 apg
2014,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 23.2 ppg · 11.1 rpg
2014,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 22.7 ppg · 11.7 rpg
2014,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 22.7 ppg · 4.0 apg
2014,C,,Al Jefferson,Al Jefferson,,2389,ppg · 21.8 ppg · 10.8 rpg
2014,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 21.8 ppg · 6.9 apg
2014,F,,Paul George,Paul George,,4251,ppg · 21.7 ppg · 6.8 rpg
2014,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 21.7 ppg
2014,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 20.8 ppg · 6.1 apg
2014,F,,Anthony Davis,Anthony Davis,,6583,ppg · 20.8 ppg · 10.0 rpg
2014,C,,Brook Lopez,Brook Lopez,,3448,ppg · 20.7 ppg
2014,G,,Damian Lillard,Damian Lillard,,6606,ppg · 20.7 ppg · 5.6 apg
2014,G,,Isaiah Thomas (basketball),Isaiah Thomas,,6472,ppg · 20.3 ppg · 6.3 apg
2014,G,,Goran Dragić,Goran Dragic,,3423,ppg · 20.3 ppg · 5.9 apg
2014,F,,Rudy Gay,Rudy Gay,,3005,ppg · 20.0 ppg
2014,F,,"Ryan Anderson (basketball, born 1988)",Ryan Anderson,,3412,ppg · 19.8 ppg · 6.5 rpg
2014,G,,John Wall,John Wall,,4237,ppg · 19.3 ppg · 8.8 apg
2014,G,,Chris Paul,Chris Paul,,2779,ppg · 19.1 ppg · 10.7 apg
2014,G,,"Kevin Martin (basketball, born 1983)",Kevin Martin,,2394,ppg · 19.1 ppg
2014,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 19.0 ppg · 4.7 apg
2014,G,,Monta Ellis,Monta Ellis,,2751,ppg · 19.0 ppg · 5.7 apg
2014,G,,Jamal Crawford,Jamal Crawford,,165,ppg · 18.6 ppg
2014,C,,Al Horford,Al Horford,,3213,ppg · 18.6 ppg · 8.4 rpg
2014,G,,Klay Thompson,Klay Thompson,,6475,ppg · 18.4 ppg
2014,C,,Dwight Howard,Dwight Howard,,2384,ppg · 18.3 ppg · 12.2 rpg
2014,G,,Arron Afflalo,Arron Afflalo,,3187,ppg · 18.2 ppg
2014,F,,David Lee (basketball),David Lee,,2772,ppg · 18.2 ppg · 9.3 rpg
2014,F,,Paul Millsap,Paul Millsap,,3015,ppg · 17.9 ppg · 8.5 rpg
2014,G,,Kyle Lowry,Kyle Lowry,,3012,ppg · 17.9 ppg · 7.4 apg
2014,F,,Thaddeus Young,Thaddeus Young,,3244,ppg · 17.9 ppg
2014,G,,Brandon Knight (basketball),Brandon Knight,,6448,ppg · 17.9 ppg · 4.9 apg
2014,G,,Nick Young,Nick Young,,3243,ppg · 17.9 ppg
2014,G,,Eric Bledsoe,Eric Bledsoe,,4238,ppg · 17.7 ppg · 5.5 apg
2014,G,,Kemba Walker,Kemba Walker,,6479,ppg · 17.7 ppg · 6.1 apg
2014,C,,DeAndre Jordan,DeAndre Jordan,,3442,rpg · 13.6 rpg
2014,C,,Andre Drummond,Andre Drummond,,6585,rpg · 13.2 rpg
2014,C,,Joakim Noah,Joakim Noah,,3224,rpg · 11.2 rpg · 5.4 apg
2014,C,,Nikola Vučević,Nikola Vucevic,,6478,rpg · 11.0 rpg
2014,F,,Zach Randolph,Zach Randolph,,1017,rpg · 17.4 ppg · 10.1 rpg
2014,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 9.8 apg
2014,G,,Kendall Marshall,Kendall Marshall,,6607,apg · 8.8 apg
2014,G,,Ty Lawson,Ty Lawson,,4000,apg · 17.6 ppg · 8.8 apg
2014,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 8.6 apg
2014,G,,Jrue Holiday,Jrue Holiday,,3995,apg · 7.9 apg
2015,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 28.1 ppg · 7.3 rpg · 8.6 apg
2015,G,,James Harden,James Harden,,3992,ppg · 27.4 ppg · 7.0 apg
2015,F,,Kevin Durant,Kevin Durant,,3202,ppg · 25.4 ppg · 6.6 rpg · 4.1 apg
2015,F,,LeBron James,LeBron James,,1966,ppg · 25.3 ppg · 7.4 apg
2015,F,,Anthony Davis,Anthony Davis,,6583,ppg · 24.4 ppg · 10.2 rpg
2015,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 24.1 ppg · 6.6 rpg
2015,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 24.1 ppg · 12.7 rpg
2015,G,,Stephen Curry,Stephen Curry,,3975,ppg · 23.8 ppg · 7.7 apg
2015,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 23.4 ppg · 10.2 rpg
2015,F,,Kobe Bryant,Kobe Bryant,,110,ppg · 22.3 ppg · 5.6 apg
2015,F,,Blake Griffin,Blake Griffin,,3989,ppg · 21.9 ppg · 7.6 rpg · 5.3 apg
2015,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 21.7 ppg · 5.2 apg
2015,G,,Klay Thompson,Klay Thompson,,6475,ppg · 21.7 ppg
2015,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 21.5 ppg · 4.8 apg
2015,F,,Chris Bosh,Chris Bosh,,1977,ppg · 21.1 ppg · 7.0 rpg
2015,F,,Rudy Gay,Rudy Gay,,3005,ppg · 21.1 ppg
2015,G,,Damian Lillard,Damian Lillard,,6606,ppg · 21.0 ppg · 6.2 apg
2015,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 20.1 ppg
2015,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 20.0 ppg
2015,G,,"Kevin Martin (basketball, born 1983)",Kevin Martin,,2394,ppg · 20.0 ppg
2015,C,,Nikola Vučević,Nikola Vucevic,,6478,ppg · 19.3 ppg · 10.9 rpg
2015,F,,Gordon Hayward,Gordon Hayward,,4249,ppg · 19.2 ppg · 4.1 apg
2015,G,,Chris Paul,Chris Paul,,2779,ppg · 19.1 ppg · 10.2 apg
2015,G,,Monta Ellis,Monta Ellis,,2751,ppg · 18.9 ppg · 4.1 apg
2015,F,,Pau Gasol,Pau Gasol,,996,ppg · 18.5 ppg · 11.8 rpg
2015,G,,Victor Oladipo,Victor Oladipo,,2527963,ppg · 17.9 ppg · 4.1 apg
2015,G,,Kyle Lowry,Kyle Lowry,,3012,ppg · 17.8 ppg · 6.8 apg
2015,G,,Derrick Rose,Derrick Rose,,3456,ppg · 17.7 ppg · 4.9 apg
2015,G,,John Wall,John Wall,,4237,ppg · 17.6 ppg · 10.0 apg
2015,C,,Marc Gasol,Marc Gasol,,3206,ppg · 17.4 ppg · 7.8 rpg · 3.8 apg
2015,G,,Kemba Walker,Kemba Walker,,6479,ppg · 17.3 ppg · 5.1 apg
2015,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 17.3 ppg
2015,C,,Brook Lopez,Brook Lopez,,3448,ppg · 17.2 ppg · 7.4 rpg
2015,F,,Tobias Harris,Tobias Harris,,6440,ppg · 17.1 ppg
2015,G,,Eric Bledsoe,Eric Bledsoe,,4238,ppg · 17.0 ppg · 6.1 apg
2015,G,,Brandon Knight (basketball),Brandon Knight,,6448,ppg · 17.0 ppg · 5.2 apg
2015,F,,Andrew Wiggins,Andrew Wiggins,,3059319,ppg · 16.9 ppg
2015,G,,Tony Wroten,Tony Wroten,,6630,ppg · 16.9 ppg · 5.2 apg
2015,F,,Paul Millsap,Paul Millsap,,3015,ppg · 16.7 ppg · 7.8 rpg
2015,C,,Al Jefferson,Al Jefferson,,2389,ppg · 16.6 ppg · 8.4 rpg
2015,C,,DeAndre Jordan,DeAndre Jordan,,3442,rpg · 15.0 rpg
2015,C,,Andre Drummond,Andre Drummond,,6585,rpg · 13.5 rpg
2015,C,,Tyson Chandler,Tyson Chandler,,984,rpg · 11.5 rpg
2015,F,,Zach Randolph,Zach Randolph,,1017,rpg · 16.1 ppg · 10.5 rpg
2015,C,,Dwight Howard,Dwight Howard,,2384,rpg · 15.8 ppg · 10.5 rpg
2015,G,,Ty Lawson,Ty Lawson,,4000,apg · 9.6 apg
2015,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 8.8 apg
2015,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 7.9 apg
2015,G,,Jeff Teague,Jeff Teague,,4015,apg · 15.9 ppg · 7.0 apg
2015,G,,Jrue Holiday,Jrue Holiday,,3995,apg · 6.8 apg
2016,G,,Stephen Curry,Stephen Curry,,3975,ppg · 30.1 ppg · 6.7 apg
2016,G,,James Harden,James Harden,,3992,ppg · 29.0 ppg · 7.5 apg
2016,F,,Kevin Durant,Kevin Durant,,3202,ppg · 28.2 ppg · 8.2 rpg · 5.0 apg
2016,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 26.9 ppg · 11.5 rpg
2016,F,,LeBron James,LeBron James,,1966,ppg · 25.3 ppg · 7.4 rpg · 6.8 apg
2016,G,,Damian Lillard,Damian Lillard,,6606,ppg · 25.1 ppg · 6.8 apg
